,class,sha256,api_1,api_2,api_3,api_4,api_5,api_6,api_7,api_8,api_9,api_10,api_11,api_12,api_13,api_14,api_15,api_16,api_17,api_18,api_19,api_20,api_21,api_22,api_23,api_24,api_25,api_26,api_27,api_28,api_29,api_30,api_31,api_32,api_33,api_34,api_35,api_36,api_37,api_38,api_39,api_40,api_41,api_42,api_43,api_44,api_45,api_46,api_47,api_48,api_49,api_50,api_51,api_52,api_53,api_54,api_55,api_56,api_57,api_58,api_59,api_60,api_61,api_62,api_63,api_64,api_65,api_66,api_67,api_68,api_69,api_70,api_71,api_72,api_73,api_74,api_75,api_76,api_77,api_78,api_79,api_80,api_81,api_82,api_83,api_84,api_85,api_86,api_87,api_88,api_89,api_90,api_91,api_92,api_93,api_94,api_95,api_96,api_97,api_98,api_99,api_100,api_101,api_102,api_103,api_104,api_105
1461,trojan,16438e1b1becde1708efa7c8a9faad86f641a7b94dd383725761a4f33f42f8b8,GetVersionExW,GetModuleHandleW,GetModuleHandleA,GetProcAddress,GetCurrentThreadId,GetCommandLineA,GetEnvironmentStringsW,FreeEnvironmentStringsW,GetStartupInfoA,GetStdHandle,GetFileType,LockResource,GetACP,GetCPInfo,GetModuleFileNameW,GetModuleFileNameA,DisableThreadLibraryCalls,GetModuleHandleW,GetProcAddress,GetVersionExA,GetVersionExW,GetCurrentProcessId,IsBadWritePtr,RegisterClipboardFormatW,SystemParametersInfoW,GetSystemMetrics,LocalAlloc,LocalFree,CloseHandle,GetSysColor,GetSysColorBrush,GetStockObject,LoadLibraryExW,LoadLibraryW,GetProcAddress,GetModuleHandleW,LoadCursorW,RegisterClassW,DisableThreadLibraryCalls,GetVersionExA,GetVersionExW,GetModuleHandleA,LocalAlloc,lstrlenW,LocalFree,CreateSemaphoreW,CreateSemaphoreA,GetACP,GetModuleFileNameW,GetModuleHandleW,GetProcAddress,LoadLibraryW,LoadLibraryExW,DisableThreadLibraryCalls,GlobalAddAtomW,lstrcpynW,SearchPathW,CreateFileW,CreateFileMappingW,CloseHandle,MapViewOfFileEx,UnmapViewOfFile,LoadLibraryExW,GetSystemMetrics,RegisterClipboardFormatW,SystemParametersInfoW,GetDC,GetDeviceCaps,ReleaseDC,LocalAlloc,LocalFree,CloseHandle,GetSystemMetrics,GetSysColor,SystemParametersInfoW,GetSysColorBrush,GetStockObject,GetModuleHandleW,GetProcAddress,LoadCursorW,RegisterClassW,RegisterClassExW,LoadLibraryExW,LoadLibraryW,GetVersionExA,GetVersionExW,GetModuleHandleW,RegisterClipboardFormatA,GetSystemDirectoryA,IsDBCSLeadByte,CompareStringW,GetStartupInfoA,GetACP,GetSystemTime,GetTickCount,VirtualAllocEx,,,,,,,,,
1462,trojan,1644ede8c4850d17f632e3c3eb8617d818feceb86b77a6d82400437d974a676a,VirtualProtectEx,VirtualFreeEx,VirtualAllocEx,LoadLibraryExW,LoadLibraryExA,LoadLibraryA,GetProcAddress,DisableThreadLibraryCalls,GetVersionExW,GetVersionExA,GetModuleHandleW,GetModuleHandleA,LocalAlloc,lstrlenW,LocalFree,CreateSemaphoreW,CreateSemaphoreA,LoadLibraryExW,LoadLibraryExA,LoadLibraryA,GetProcAddress,VirtualProtectEx,GetModuleFileNameW,GetModuleFileNameA,GetModuleHandleA,GetModuleHandleW,LoadLibraryExW,LoadLibraryExA,LoadLibraryA,GetProcAddress,SleepEx,Sleep,GetStartupInfoA,GetModuleHandleA,GetModuleFileNameA,GetModuleFileNameW,GetCurrentThreadId,GetCommandLineA,CreateEventW,CreateEventA,CloseHandle,Sleep,SleepEx,CreateFileW,WriteFile,CopyFileExW,CopyFileA,CreateFileA,SetFilePointer,CloseHandle,GetStartupInfoA,GetCommandLineA,OpenMutexW,GetWindowsDirectoryW,WaitForSingleObjectEx,WaitForSingleObject,OpenFileMappingW,MapViewOfFileEx,MapViewOfFile,ReleaseMutex,DisableThreadLibraryCalls,SetErrorMode,GetFileAttributesW,GetDriveTypeW,WaitForSingleObject,WaitForSingleObjectEx,GetSystemTimeAsFileTime,GetModuleHandleW,FindResourceExW,LoadResource,CloseHandle,LocalAlloc,LocalFree,SetErrorMode,GetFileAttributesW,CreateFileMappingW,MapViewOfFile,MapViewOfFileEx,UnmapViewOfFile,LoadLibraryA,LoadLibraryExA,LoadLibraryExW,GetProcAddress,FreeLibrary,GetFullPathNameW,GetModuleHandleA,CreateProcessA,LocalFree,CloseHandle,,,,,,,,,,,,,,,,
1463,trojan,164ace18359d23f2d17d7c2c531c1d2160e32c446bfb2850340c3f3645c3ae86,GlobalFindAtomW,GetModuleHandleW,DisableThreadLibraryCalls,GetVersionExW,GetVersionExA,GetModuleHandleA,GetProcAddress,CoTaskMemAlloc,LoadLibraryExW,LoadLibraryW,VirtualAllocEx,GlobalAlloc,VirtualProtectEx,GlobalFree,DisableThreadLibraryCalls,GetVersionExA,GetVersionExW,GetModuleHandleA,GetModuleHandleW,GetProcAddress,LocalAlloc,lstrlenW,LocalFree,CreateSemaphoreW,CreateSemaphoreA,LoadLibraryExW,LoadLibraryExA,LoadLibraryA,GetProcAddress,GetACP,GetModuleFileNameW,GetModuleHandleW,LoadLibraryW,DisableThreadLibraryCalls,GlobalAddAtomW,lstrcpynW,LoadLibraryExW,SearchPathW,CreateFileW,CreateFileMappingW,CloseHandle,MapViewOfFileEx,UnmapViewOfFile,GetSystemMetrics,RegisterClipboardFormatW,SystemParametersInfoW,GetDC,GetDeviceCaps,ReleaseDC,LocalAlloc,LocalFree,CloseHandle,GetSystemMetrics,GetSysColor,SystemParametersInfoW,GetSysColorBrush,GetStockObject,GetModuleHandleW,GetProcAddress,LoadCursorW,RegisterClassW,RegisterClassExW,LoadLibraryExW,LoadLibraryW,GetVersionExA,GetVersionExW,GetModuleHandleW,LoadLibraryExA,LoadLibraryA,GetProcAddress,GetModuleFileNameW,CreateFileW,VirtualAllocEx,ReadFile,VirtualFreeEx,CloseHandle,lstrlenW,CreateSemaphoreA,CreateSemaphoreW,ReleaseSemaphore,WaitForSingleObjectEx,WaitForSingleObject,GetWindowsDirectoryW,GetFileAttributesW,LocalAlloc,lstrlenW,CreateFileW,DeviceIoControl,CloseHandle,GetDriveTypeW,GetThreadLocale,CompareStringW,CLSIDFromString,UnregisterClassW,GetModuleHandleW,GetProcAddress,GetWindowThreadProcessId,GetCurrentProcessId,LocalFree,CloseHandle,CoTaskMemFree,,,,
1464,packed,16aaaef10202ac8bda136df16eb373e6442934a0639a9c4ebeb7123843594a31,GetVersionExW,GetModuleHandleW,GetModuleHandleA,GetProcAddress,GetCurrentThreadId,GetCommandLineA,GetEnvironmentStringsW,FreeEnvironmentStringsW,GetStartupInfoA,GetStdHandle,GetFileType,LockResource,GetACP,GetCPInfo,GetModuleFileNameW,GetModuleFileNameA,DisableThreadLibraryCalls,GetModuleHandleW,GetProcAddress,GetVersionExA,GetVersionExW,GetCurrentProcessId,IsBadWritePtr,RegisterClipboardFormatW,SystemParametersInfoW,GetSystemMetrics,LocalAlloc,LocalFree,CloseHandle,GetSysColor,GetSysColorBrush,GetStockObject,LoadLibraryExW,LoadLibraryW,GetProcAddress,GetModuleHandleW,LoadCursorW,RegisterClassW,DisableThreadLibraryCalls,GetVersionExA,GetVersionExW,GetModuleHandleA,LocalAlloc,lstrlenW,LocalFree,CreateSemaphoreW,CreateSemaphoreA,GetACP,GetModuleFileNameW,GetModuleHandleW,GetProcAddress,LoadLibraryW,LoadLibraryExW,DisableThreadLibraryCalls,GlobalAddAtomW,lstrcpynW,SearchPathW,CreateFileW,CreateFileMappingW,CloseHandle,MapViewOfFileEx,UnmapViewOfFile,LoadLibraryExW,GetSystemMetrics,RegisterClipboardFormatW,SystemParametersInfoW,GetDC,GetDeviceCaps,ReleaseDC,LocalAlloc,LocalFree,CloseHandle,GetSystemMetrics,GetSysColor,SystemParametersInfoW,GetSysColorBrush,GetStockObject,GetModuleHandleW,GetProcAddress,LoadCursorW,RegisterClassW,RegisterClassExW,LoadLibraryExW,LoadLibraryW,GetVersionExA,GetVersionExW,GetModuleHandleW,GetSystemMetrics,GetSysColor,RegisterClipboardFormatA,RegisterClipboardFormatW,DisableThreadLibraryCalls,GetCurrentDirectoryW,GetVersionExA,GetVersionExW,LoadLibraryExW,LoadLibraryExA,GetCommandLineW,GetKBCodePage,GetACP,GetCommandLineA,lstrlenW,,,
1465,trojan,16ac134e2ec5c77c7de10a0b6199be446b5732080f36ec49dddf91389cb594f3,VirtualProtectEx,VirtualFreeEx,VirtualAllocEx,LoadLibraryExW,LoadLibraryExA,LoadLibraryA,GetProcAddress,DisableThreadLibraryCalls,GetVersionExW,GetVersionExA,GetModuleHandleW,GetModuleHandleA,LocalAlloc,lstrlenW,LocalFree,CreateSemaphoreW,CreateSemaphoreA,LoadLibraryExW,LoadLibraryExA,LoadLibraryA,GetProcAddress,VirtualProtectEx,GetModuleFileNameW,GetModuleFileNameA,GetModuleHandleA,GetModuleHandleW,LoadLibraryExW,LoadLibraryExA,LoadLibraryA,GetProcAddress,SleepEx,Sleep,GetStartupInfoA,GetModuleHandleA,GetModuleFileNameA,GetModuleFileNameW,GetCurrentThreadId,GetCommandLineA,CreateEventW,CreateEventA,CloseHandle,Sleep,SleepEx,CreateFileW,WriteFile,CopyFileExW,CopyFileA,CreateFileA,SetFilePointer,CloseHandle,GetStartupInfoA,GetCommandLineA,OpenMutexW,GetWindowsDirectoryW,WaitForSingleObjectEx,WaitForSingleObject,OpenFileMappingW,MapViewOfFileEx,MapViewOfFile,ReleaseMutex,DisableThreadLibraryCalls,SetErrorMode,GetFileAttributesW,GetDriveTypeW,WaitForSingleObject,WaitForSingleObjectEx,GetSystemTimeAsFileTime,GetModuleHandleW,FindResourceExW,LoadResource,CloseHandle,LocalAlloc,LocalFree,SetErrorMode,GetFileAttributesW,CreateFileMappingW,MapViewOfFile,MapViewOfFileEx,UnmapViewOfFile,LoadLibraryA,LoadLibraryExA,LoadLibraryExW,GetProcAddress,FreeLibrary,GetFullPathNameW,GetModuleHandleA,CreateProcessA,LocalFree,CloseHandle,,,,,,,,,,,,,,,,
1466,worm,16b87071ce873f8d721b1b204b194bb941b638e9253e97bea1ce6ad57d93b577,GetProcAddress,GetModuleFileNameW,GetModuleFileNameA,GetTempPathW,GetTempPathA,GetTickCount,CreateFileW,CreateFileA,GetFileSize,GlobalAlloc,ReadFile,GlobalFree,WriteFile,CloseHandle,LoadLibraryExW,LoadLibraryExA,LoadLibraryA,GetProcAddress,GetSystemTimeAsFileTime,GetCurrentProcessId,GetCurrentThreadId,GetTickCount,QueryPerformanceCounter,DisableThreadLibraryCalls,GetVersionExW,GetVersionExA,lstrlenA,LocalAlloc,GetThreadLocale,CompareStringW,CompareStringA,lstrcmpA,LoadLibraryA,LoadLibraryExA,LoadLibraryExW,GetProcAddress,lstrlenA,LocalAlloc,GetThreadLocale,CompareStringA,CompareStringW,lstrcmpA,LoadLibraryA,LoadLibraryExA,LoadLibraryExW,GetProcAddress,lstrlenA,LocalAlloc,GetThreadLocale,CompareStringA,CompareStringW,lstrcmpA,LoadLibraryA,LoadLibraryExA,LoadLibraryExW,GetProcAddress,FreeLibrary,LocalAlloc,GetThreadLocale,CompareStringA,CompareStringW,lstrcmpA,lstrlenA,GetVersionExA,GetVersionExW,CreateEventW,CreateEventA,OpenEventW,OpenEventA,LocalFree,lstrcmpA,GetThreadLocale,CompareStringA,CompareStringW,lstrlenA,LocalAlloc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1467,trojan,16be4e058db04b687e25d63240dca1bca1f1748f9d4d500e561c68bfe847b4b5,VirtualProtectEx,VirtualFreeEx,VirtualAllocEx,LoadLibraryExW,LoadLibraryExA,LoadLibraryA,GetProcAddress,DisableThreadLibraryCalls,GetVersionExW,GetVersionExA,GetModuleHandleW,GetModuleHandleA,LocalAlloc,lstrlenW,LocalFree,CreateSemaphoreW,CreateSemaphoreA,LoadLibraryExW,LoadLibraryExA,LoadLibraryA,GetProcAddress,VirtualProtectEx,GetModuleFileNameW,GetModuleFileNameA,GetModuleHandleA,GetModuleHandleW,LoadLibraryExW,LoadLibraryExA,LoadLibraryA,GetProcAddress,SleepEx,Sleep,GetStartupInfoA,GetModuleHandleA,GetModuleFileNameA,GetModuleFileNameW,GetCurrentThreadId,GetCommandLineA,CreateEventW,CreateEventA,CloseHandle,Sleep,SleepEx,CreateFileW,WriteFile,CopyFileExW,CopyFileA,CreateFileA,SetFilePointer,CloseHandle,GetStartupInfoA,GetCommandLineA,OpenMutexW,GetWindowsDirectoryW,WaitForSingleObjectEx,WaitForSingleObject,OpenFileMappingW,MapViewOfFileEx,MapViewOfFile,ReleaseMutex,DisableThreadLibraryCalls,SetErrorMode,GetFileAttributesW,GetDriveTypeW,WaitForSingleObject,WaitForSingleObjectEx,GetSystemTimeAsFileTime,GetModuleHandleW,FindResourceExW,LoadResource,CloseHandle,LocalAlloc,LocalFree,SetErrorMode,GetFileAttributesW,CreateFileMappingW,MapViewOfFile,MapViewOfFileEx,UnmapViewOfFile,LoadLibraryA,LoadLibraryExA,LoadLibraryExW,GetProcAddress,FreeLibrary,GetFullPathNameW,GetModuleHandleA,CreateProcessA,LocalFree,CloseHandle,,,,,,,,,,,,,,,,
1468,trojan,16c77f1147c890dd2295bc063ceb51da54d2a4d90521995603dc8b4390e682e4,GetSystemDirectoryA,GetVersionExW,IsDBCSLeadByte,CompareStringW,DisableThreadLibraryCalls,GetSystemTimeAsFileTime,GetCurrentProcessId,GetCurrentThreadId,GetTickCount,QueryPerformanceCounter,GetStartupInfoW,GetModuleHandleW,GetProcAddress,GetStdHandle,GetFileType,LockResource,GetCommandLineA,GetEnvironmentStringsW,FreeEnvironmentStringsW,GetACP,GetCPInfo,GetModuleFileNameW,GetModuleFileNameA,IsProcessorFeaturePresent,VirtualQueryEx,SetUnhandledExceptionFilter,GetProcAddress,LoadLibraryExW,LoadLibraryExA,LoadLibraryA,GetTextColor,GetSystemTime,GetModuleHandleA,FindResourceA,SizeofResource,LoadResource,LockResource,VirtualAllocEx,GetProcAddress,GetModuleFileNameA,GetModuleFileNameW,GetCommandLineA,lstrlenW,SearchPathW,GetFileAttributesW,GetModuleHandleA,GetModuleHandleW,OpenMutexW,GetWindowsDirectoryW,WaitForSingleObjectEx,WaitForSingleObject,OpenFileMappingW,MapViewOfFileEx,MapViewOfFile,GetSystemTimeAsFileTime,ReleaseMutex,GetModuleHandleW,FindResourceExW,LoadResource,CloseHandle,LocalAlloc,LocalFree,SetErrorMode,GetFileAttributesW,FindFirstFileExW,FindFirstFileW,FindClose,CreateFileMappingW,MapViewOfFile,MapViewOfFileEx,CloseHandle,UnmapViewOfFile,LocalAlloc,LocalFree,LoadLibraryA,LoadLibraryExA,LoadLibraryExW,GetProcAddress,FreeLibrary,GetFullPathNameW,GetModuleHandleA,CreateProcessA,VirtualAllocEx,WriteProcessMemory,GetThreadContext,SetThreadContext,GetProcAddress,ResumeThread,,,,,,,,,,,,,,,,,
1469,virus,16e32fab654c85dab0e9c6cb21fb2c876e49cffd43d637af158cc12b9001144f,CreateMutexW,LoadLibraryExW,LoadLibraryExA,LoadLibraryA,GetProcAddress,CloseHandle,GetModuleFileNameW,GetModuleFileNameA,OpenMutexW,GetWindowsDirectoryW,WaitForSingleObjectEx,WaitForSingleObject,OpenFileMappingW,MapViewOfFileEx,MapViewOfFile,GetSystemTimeAsFileTime,ReleaseMutex,GetModuleHandleW,FindResourceExW,LoadResource,CloseHandle,LocalAlloc,LocalFree,SetErrorMode,GetFileAttributesW,FindFirstFileExW,FindFirstFileW,FindClose,CreateFileMappingW,MapViewOfFile,MapViewOfFileEx,CloseHandle,UnmapViewOfFile,LocalAlloc,LocalFree,LoadLibraryA,LoadLibraryExA,LoadLibraryExW,GetProcAddress,FreeLibrary,GetFullPathNameW,GetModuleHandleA,CreateProcessA,WriteProcessMemory,CloseHandle,GetThreadContext,SetThreadContext,ResumeThread,GetSystemTimeAsFileTime,GetCurrentProcessId,GetCurrentThreadId,GetTickCount,QueryPerformanceCounter,GetStartupInfoA,GetVersionExW,GetVersionExA,GetModuleHandleA,GetModuleHandleW,GetProcAddress,GetCurrentThreadId,GetStdHandle,GetFileType,LockResource,GetCommandLineA,GetEnvironmentStringsW,FreeEnvironmentStringsW,GetACP,GetCPInfo,GetModuleFileNameA,GetModuleFileNameW,GetCurrentDirectoryA,GetFileAttributesW,GetFileAttributesA,GetModuleHandleA,GetModuleHandleW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1470,hoax,16e61af180284c96b61d609a5d0eef664fd6149cb87a2df830a42e23dfc9049a,VirtualAllocEx,GetStartupInfoA,GetStdHandle,GetFileType,LockResource,GetCommandLineA,GetEnvironmentStringsW,FreeEnvironmentStringsW,GetACP,GetCPInfo,GetModuleFileNameW,GetModuleFileNameA,LoadLibraryExW,LoadLibraryExA,LoadLibraryA,GetProcAddress,GetStartupInfoA,GetModuleHandleA,SetTimer,DispatchMessageA,SleepEx,LoadLibraryExW,GetCurrentThreadId,GetSystemDirectoryA,lstrlenA,lstrcpynA,GetModuleHandleA,GetModuleHandleW,GetProcAddress,GetKeyboardLayout,RegisterClipboardFormatA,GetACP,GetVersionExW,GetVersionExA,GetSystemMetrics,GetSystemDirectoryA,lstrlenA,lstrcpynA,GetModuleHandleA,GetModuleHandleW,GetProcAddress,GetCurrentThreadId,GetThreadDesktop,LocalAlloc,GetUserObjectInformationW,LocalFree,GetUserObjectInformationA,CloseHandle,CreateFileMappingW,CreateFileMappingA,MapViewOfFileEx,MapViewOfFile,GetModuleFileNameA,GetModuleFileNameW,GetFullPathNameA,LocalAlloc,LoadCursorW,LoadCursorA,RegisterClassExA,CreateMutexW,CreateMutexA,GetSystemDefaultLCID,GetThreadLocale,CompareStringW,CompareStringA,lstrcmpA,GetSystemMetrics,LocalAlloc,GetACP,GetVersionExA,GetVersionExW,GetSystemDirectoryA,lstrlenA,lstrcpynA,GetModuleHandleA,GetModuleHandleW,GetProcAddress,GetLocaleInfoW,GetLocaleInfoA,IsValidCodePage,GetCurrentThreadId,LoadLibraryExW,CallNextHookEx,GetMessageA,DispatchMessageA,SleepEx,LoadLibraryA,LoadLibraryExA,GetProcAddress,,,,,,,,,,,,,,,,
1471,worm,16f7e12d60f93ab470f0141eaa16e05f58c942d1dfcb9e2d2d177c94c87fcc46,GetProcAddress,GetModuleFileNameW,GetModuleFileNameA,GetTempPathW,GetTempPathA,GetTickCount,CreateFileW,CreateFileA,GetFileSize,GlobalAlloc,ReadFile,GlobalFree,WriteFile,CloseHandle,LoadLibraryExW,LoadLibraryExA,LoadLibraryA,GetProcAddress,GetSystemTimeAsFileTime,GetCurrentProcessId,GetCurrentThreadId,GetTickCount,QueryPerformanceCounter,DisableThreadLibraryCalls,GetVersionExW,GetVersionExA,lstrlenA,LocalAlloc,GetThreadLocale,CompareStringW,CompareStringA,lstrcmpA,LoadLibraryA,LoadLibraryExA,LoadLibraryExW,GetProcAddress,lstrlenA,LocalAlloc,GetThreadLocale,CompareStringA,CompareStringW,lstrcmpA,LoadLibraryA,LoadLibraryExA,LoadLibraryExW,GetProcAddress,lstrlenA,LocalAlloc,GetThreadLocale,CompareStringA,CompareStringW,lstrcmpA,LoadLibraryA,LoadLibraryExA,LoadLibraryExW,GetProcAddress,FreeLibrary,LocalAlloc,GetThreadLocale,CompareStringA,CompareStringW,lstrcmpA,lstrlenA,GetVersionExA,GetVersionExW,CreateEventW,CreateEventA,OpenEventW,OpenEventA,LocalFree,lstrcmpA,GetThreadLocale,CompareStringA,CompareStringW,lstrlenA,LocalAlloc,GetProcessVersion,GetSystemInfo,GetVersionExA,GetVersionExW,DisableThreadLibraryCalls,CreateMutexW,CreateMutexA,CreateEventA,CreateEventW,LocalAlloc,SetEvent,GetSystemDirectoryW,lstrlenW,DisableThreadLibraryCalls,GetSystemTimeAsFileTime,GetCurrentProcessId,,,,,,,,,,,,,
1472,packed,17031445ec9881f4d193cbb77eb6c820f3773b455244defca9f5fb842375d6f4,GetVersionExW,GetVersionExA,GetModuleHandleW,GetModuleHandleA,GetProcAddress,LocalAlloc,lstrlenW,LocalFree,CreateSemaphoreW,CreateSemaphoreA,GetACP,GetModuleFileNameW,GetModuleHandleW,GetProcAddress,DisableThreadLibraryCalls,GlobalAddAtomW,lstrcpynW,LoadLibraryExW,SearchPathW,CreateFileW,CreateFileMappingW,CloseHandle,MapViewOfFileEx,UnmapViewOfFile,GetSystemMetrics,RegisterClipboardFormatW,SystemParametersInfoW,GetDC,GetDeviceCaps,ReleaseDC,LocalAlloc,LocalFree,CloseHandle,GetSystemMetrics,GetSysColor,SystemParametersInfoW,GetSysColorBrush,GetStockObject,GetModuleHandleW,GetProcAddress,LoadCursorW,RegisterClassW,RegisterClassExW,LoadLibraryExW,LoadLibraryW,GetVersionExA,GetVersionExW,GetModuleHandleA,GetModuleHandleW,GetProcAddress,GetCurrentThreadId,GetCommandLineA,GetEnvironmentStringsW,FreeEnvironmentStringsW,GetStartupInfoA,GetStdHandle,GetFileType,LockResource,GetACP,GetCPInfo,GetModuleFileNameW,GetModuleFileNameA,DisableThreadLibraryCalls,GetModuleHandleW,GetProcAddress,GetVersionExA,GetVersionExW,GetCurrentProcessId,IsBadWritePtr,RegisterClipboardFormatW,SystemParametersInfoW,GetSystemMetrics,LocalAlloc,LocalFree,CloseHandle,GetSysColor,GetSysColorBrush,GetStockObject,LoadLibraryW,LoadLibraryExW,GetProcAddress,GetModuleHandleW,LoadCursorW,RegisterClassW,GetVersionExA,GetVersionExW,GetCommandLineA,GetCommandLineW,LoadLibraryExW,LoadLibraryExA,GetModuleHandleW,GetModuleHandleA,,,,,,,,,,,,,
1473,notdetected,170e2fd95c6e3ac533b4ad230486919e98f892ccfe02e8fc33b1fb61db89eaed,VirtualQueryEx,GetModuleFileNameW,GetModuleFileNameA,FindAtomA,AddAtomA,GetAtomNameA,WriteConsoleA,WriteFile,CompareStringW,GetFileAttributesW,GetFileAttributesA,OpenMutexW,GetWindowsDirectoryW,WaitForSingleObjectEx,WaitForSingleObject,OpenFileMappingW,MapViewOfFileEx,MapViewOfFile,ReleaseMutex,DisableThreadLibraryCalls,SetErrorMode,GetFileAttributesW,FindFirstFileExW,FindFirstFileW,FindClose,GetDriveTypeW,LoadLibraryExW,LoadLibraryExA,LoadLibraryA,GetProcAddress,SetErrorMode,SearchPathW,CreateFileW,CreateFileMappingW,CloseHandle,MapViewOfFileEx,LoadLibraryExW,FindResourceW,SizeofResource,LoadResource,LockResource,FreeLibrary,GetProcAddress,SetErrorMode,SearchPathW,CreateFileW,CreateFileMappingW,CloseHandle,MapViewOfFileEx,LoadLibraryExW,FindResourceW,LoadResource,FreeLibrary,GetProcAddress,lstrlenW,LocalAlloc,lstrcpyW,LocalFree,SetErrorMode,GetFileAttributesW,FindFirstFileW,FindFirstFileExW,FindClose,WaitForSingleObject,WaitForSingleObjectEx,ReleaseMutex,GetModuleHandleW,FindResourceExW,LoadResource,GetSystemTimeAsFileTime,CloseHandle,LocalAlloc,LocalFree,SetErrorMode,GetFileAttributesW,FindFirstFileW,FindFirstFileExW,FindClose,CreateFileMappingW,MapViewOfFile,MapViewOfFileEx,CloseHandle,UnmapViewOfFile,LocalAlloc,LocalFree,LoadLibraryA,LoadLibraryExA,LoadLibraryExW,GetProcAddress,FreeLibrary,GetFullPathNameW,CreateProcessA,WaitForSingleObject,WaitForSingleObjectEx,,,,,,,,,,,
1474,trojan,171737a8613b579379e5b7d8598f8185693063b7eca254cba4bf7d0b76c083ab,GetModuleHandleW,GetProcAddress,VirtualAllocEx,VirtualFreeEx,GetModuleHandleA,RegisterClipboardFormatA,GetSystemDirectoryA,GetVersionExW,IsDBCSLeadByte,CompareStringW,LoadLibraryExW,LoadLibraryExA,LoadLibraryA,GetProcAddress,GetModuleHandleA,GetModuleHandleW,GetKeyboardType,GetCommandLineA,GetStartupInfoA,GetVersion,GetCurrentThreadId,GetModuleFileNameW,GetModuleFileNameA,lstrcpynA,GetThreadLocale,GetLocaleInfoW,GetLocaleInfoA,lstrlenA,LoadLibraryExA,LoadLibraryExW,SearchPathW,FindResourceExW,LoadResource,LoadStringA,LocalAlloc,VirtualAllocEx,GetVersionExW,GetVersionExA,GetModuleHandleA,GetModuleHandleW,GetProcAddress,GetThreadLocale,GetLocaleInfoA,GetLocaleInfoW,GetACP,GetCPInfo,EnumCalendarInfoA,GetModuleHandleA,GetModuleHandleW,GetProcAddress,CreateEventW,CreateEventA,CreateMutexW,CreateMutexA,GetSystemDirectoryA,CreateDirectoryW,CreateDirectoryA,FindFirstFileExW,FindFirstFileA,FindResourceA,SizeofResource,LoadResource,LockResource,CreateFileW,CreateFileA,WriteFile,CloseHandle,lstrlenA,GetModuleFileNameA,GetModuleFileNameW,ReadFile,CopyFileExW,CopyFileA,CreateFileW,WriteFile,CloseHandle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1475,trojan,17214cc1f6cca1a1b2346a64d3c88bc8aabcb8587a95480d6e6b4ef0f9c19c50,GetModuleHandleW,GetProcAddress,VirtualAllocEx,VirtualFreeEx,GetModuleHandleA,RegisterClipboardFormatA,GetSystemDirectoryA,GetVersionExW,IsDBCSLeadByte,CompareStringW,LoadLibraryExW,LoadLibraryExA,LoadLibraryA,GetProcAddress,GetModuleHandleA,GetModuleHandleW,GetKeyboardType,GetCommandLineA,GetStartupInfoA,GetVersion,GetCurrentThreadId,GetModuleFileNameW,GetModuleFileNameA,lstrcpynA,GetThreadLocale,GetLocaleInfoW,GetLocaleInfoA,lstrlenA,LoadLibraryExA,LoadLibraryExW,SearchPathW,FindResourceExW,LoadResource,LoadStringA,LocalAlloc,VirtualAllocEx,GetVersionExW,GetVersionExA,GetModuleHandleA,GetModuleHandleW,GetProcAddress,GetThreadLocale,GetLocaleInfoA,GetLocaleInfoW,GetACP,GetCPInfo,EnumCalendarInfoA,GetModuleHandleA,GetModuleHandleW,GetProcAddress,CreateEventW,CreateEventA,CreateMutexW,CreateMutexA,GetSystemDirectoryA,CreateDirectoryW,CreateDirectoryA,FindFirstFileExW,FindFirstFileA,FindResourceA,SizeofResource,LoadResource,LockResource,CreateFileW,CreateFileA,WriteFile,CloseHandle,lstrlenA,GetModuleFileNameA,GetModuleFileNameW,ReadFile,CopyFileExW,CopyFileA,CreateFileW,WriteFile,CloseHandle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
